foursquare_id,foursquare_name,foursquare_label,overture_category,similarity_score,match_type,semantic_group,has_overture_match,match_quality
56aa371be4b08b9a8d573552,Rental Service,Business and Professional Services > Rental Service,rental_kiosks,0.4037037037037037,semantic_group,transportation,True,Fair
52f2ab2ebcbc57f1066b8b2f,Repair Service,Business and Professional Services > Repair Service,watch_repair_service,0.8627450980392157,semantic_group,services_professional,True,Excellent
5744ccdfe4b0c0459246b4d6,Research Laboratory,Business and Professional Services > Research Laboratory,,0.0,no_match,none,False,
58daa1558bbb0b01f18ec1b2,Research Station,Business and Professional Services > Research Station,weather_station,0.4505376344086022,semantic_group,transportation,True,Fair
63be6904847c3692a84b9b8b,Rubber Supplier,Business and Professional Services > Rubber Supplier,bearing_supplier,0.47634408602150535,semantic_group,retail_shopping,True,Fair
63be6904847c3692a84b9b8c,Salvage Yard,Business and Professional Services > Salvage Yard,,0.0,no_match,none,False,
63be6904847c3692a84b9b8d,Scientific Equipment Supplier,Business and Professional Services > Scientific Equipment Supplier,sport_equipment_rentals,0.3153846153846154,semantic_group,transportation,True,Fair
63be6904847c3692a84b9b8d,Scientific Equipment Supplier,Business and Professional Services > Scientific Equipment Supplier,mobility_equipment_services,0.32857142857142857,semantic_group,services_professional,True,Fair
63be6904847c3692a84b9b8d,Scientific Equipment Supplier,Business and Professional Services > Scientific Equipment Supplier,laboratory_equipment_supplier,0.5258620689655173,semantic_group,retail_shopping,True,Fair
63be6904847c3692a84b9b8e,Search Engine Marketing and Optimization Service,Business and Professional Services > Search Engine Marketing and Optimization Service,engine_repair_service,0.3399585921325052,semantic_group,services_professional,True,Fair
63be6904847c3692a84b9b8f,Security and Safety,Business and Professional Services > Security and Safety,security_services,0.36944444444444446,semantic_group,services_professional,True,Fair
52f2ab2ebcbc57f1066b8b1f,"Shipping, Freight, and Material Transportation Service","Business and Professional Services > Shipping, Freight, and Material Transportation Service",fence_and_gate_sales_service,0.3211111111111111,semantic_group,services_professional,True,Fair
52f2ab2ebcbc57f1066b8b1f,"Shipping, Freight, and Material Transportation Service","Business and Professional Services > Shipping, Freight, and Material Transportation Service",transportation,0.45303030303030306,semantic_group,transportation,True,Fair
52f2ab2ebcbc57f1066b8b39,Shoe Repair Service,Business and Professional Services > Shoe Repair Service,shoe_repair,0.8266666666666667,semantic_group,services_professional,True,Excellent
4f04b1572fb6e1c99f3db0bf,Storage Facility,Business and Professional Services > Storage Facility,storage_facility,1.0,direct_match,none,True,Excellent
52e81612bcbc57f1066b7a31,TV Station,Business and Professional Services > TV Station,train_station,0.4797101449275363,semantic_group,transportation,True,Fair
5032781d91d4c4b30a586d5b,Tailor,Business and Professional Services > Tailor,gents_tailor,0.7166666666666666,direct_match,none,True,Good
63be6904847c3692a84b9b90,Technology Business,Business and Professional Services > Technology Business,business_to_business,0.3923076923076923,semantic_group,transportation,True,Fair
52f2ab2ebcbc57f1066b8b36,IT Service,Business and Professional Services > Technology Business > IT Service,it_service_and_computer_repair,0.6000000000000001,semantic_group,services_professional,True,Good
63be6904847c3692a84b9b91,Software Company,Business and Professional Services > Technology Business > Software Company,travel_company,0.45999999999999996,direct_match,none,True,Fair
63be6904847c3692a84b9b92,Website Designer,Business and Professional Services > Technology Business > Website Designer,web_designer,0.5095238095238095,direct_match,none,True,Fair
63be6904847c3692a84b9b93,Telecommunication Service,Business and Professional Services > Telecommunication Service,tower_communication_service,0.47884615384615387,semantic_group,services_professional,True,Fair
63be6904847c3692a84b9b94,Translation Service,Business and Professional Services > Translation Service,translation_services,0.7564102564102564,semantic_group,services_professional,True,Good
63be6904847c3692a84b9b95,Tutoring Service,Business and Professional Services > Tutoring Service,taxi_service,0.45238095238095244,semantic_group,services_professional,True,Fair
52e81612bcbc57f1066b7a36,Warehouse,Business and Professional Services > Warehouse,warehouses,0.5789473684210527,direct_match,none,True,Fair
58daa1558bbb0b01f18ec1ac,Waste Management Service,Business and Professional Services > Waste Management Service,business_management_services,0.42307692307692313,semantic_group,services_professional,True,Fair
63be6904847c3692a84b9b96,Water Treatment Service,Business and Professional Services > Water Treatment Service,water_purification_services,0.388,semantic_group,services_professional,True,Fair
63be6904847c3692a84b9b96,Water Treatment Service,Business and Professional Services > Water Treatment Service,water_treatment_equipment_and_services,0.46830601092896174,semantic_group,healthcare_medical,True,Fair
56aa371be4b08b9a8d5734c5,Wedding Hall,Business and Professional Services > Wedding Hall,bingo_hall,0.45757575757575764,semantic_group,government_public,True,Fair
63be6904847c3692a84b9b97,Welding Service,Business and Professional Services > Welding Service,climbing_service,0.47634408602150535,semantic_group,services_professional,True,Fair
63be6904847c3692a84b9b98,Wholesaler,Business and Professional Services > Wholesaler,wholesaler,1.0,semantic_group,retail_shopping,True,Excellent
63be6904847c3692a84b9b99,"Writing, Copywriting and Technical Writing Service","Business and Professional Services > Writing, Copywriting and Technical Writing Service",copywriting_service,0.42352941176470593,semantic_group,services_professional,True,Fair
63be6904847c3692a84b9b9a,Community and Government,Community and Government,public_and_government_association,0.4245614035087719,semantic_group,government_public,True,Fair
63be6904847c3692a84b9b9b,Addiction Treatment Center,Community and Government > Addiction Treatment Center,cancer_treatment_center,0.560204081632653,semantic_group,healthcare_medical,True,Fair
63be6904847c3692a84b9b9b,Addiction Treatment Center,Community and Government > Addiction Treatment Center,addiction_rehabilitation_center,0.5587719298245615,semantic_group,entertainment_recreation,True,Fair
4e52d2d203646f7c19daa8ae,Animal Shelter,Community and Government > Animal Shelter,animal_shelter,1.0,direct_match,none,True,Excellent
5032891291d4c4b30a586d68,Assisted Living,Community and Government > Assisted Living,assisted_living_facility,0.8410256410256409,direct_match,none,True,Excellent
4bf58dd8d48988d15c941735,Cemetery,Community and Government > Cemetery,pet_cemetery_and_crematorium_services,0.44222222222222224,direct_match,none,True,Fair
52e81612bcbc57f1066b7a34,Community Center,Community and Government > Community Center,community_center,1.0,semantic_group,entertainment_recreation,True,Excellent
52e81612bcbc57f1066b7a32,Cultural Center,Community and Government > Cultural Center,cultural_center,1.0,semantic_group,entertainment_recreation,True,Excellent
63be6904847c3692a84b9b9c,Disabled Persons Service,Community and Government > Disabled Persons Service,sandblasting_service,0.3795454545454546,semantic_group,services_professional,True,Fair
63be6904847c3692a84b9b9d,Domestic Abuse Treatment Center,Community and Government > Domestic Abuse Treatment Center,alcohol_and_drug_treatment_center,0.40535714285714286,semantic_group,healthcare_medical,True,Fair
63be6904847c3692a84b9b9d,Domestic Abuse Treatment Center,Community and Government > Domestic Abuse Treatment Center,abuse_and_addiction_treatment,0.3666666666666667,semantic_group,transportation,True,Fair
63be6904847c3692a84b9b9d,Domestic Abuse Treatment Center,Community and Government > Domestic Abuse Treatment Center,alcohol_and_drug_treatment_centers,0.32096153846153846,semantic_group,entertainment_recreation,True,Fair
63be6904847c3692a84b9b9e,Dump,Community and Government > Dump,,0.0,no_match,none,False,
4bf58dd8d48988d13b941735,Education,Community and Government > Education,board_of_education_offices,0.5307142857142857,semantic_group,government_public,True,Fair
4bf58dd8d48988d13b941735,Education,Community and Government > Education,education,1.0,semantic_group,education_institutions,True,Excellent
56aa371ce4b08b9a8d573570,Adult Education,Community and Government > Education > Adult Education,adult_education,1.0,semantic_group,education_institutions,True,Excellent
63be6904847c3692a84b9b9f,Art School,Community and Government > Education > Art School,public_school,0.4101449275362319,semantic_group,government_public,True,Fair
63be6904847c3692a84b9b9f,Art School,Community and Government > Education > Art School,art_school,1.0,semantic_group,education_institutions,True,Excellent
52e81612bcbc57f1066b7a43,Circus School,Community and Government > Education > Circus School,circus_school,1.0,semantic_group,education_institutions,True,Excellent
4d4b7105d754a06372d81259,College and University,Community and Government > Education > College and University,college_university,0.6933333333333334,semantic_group,education_institutions,True,Good
4bf58dd8d48988d198941735,College Academic Building,Community and Government > Education > College and University > College Academic Building,college_counseling,0.3854651162790698,semantic_group,education_institutions,True,Fair
4bf58dd8d48988d197941735,College Administrative Building,Community and Government > Education > College and University > College Administrative Building,,0.0,no_match,none,False,
4bf58dd8d48988d199941735,College Arts Building,Community and Government > Education > College and University > College Arts Building,,0.0,no_match,none,False,
4bf58dd8d48988d1af941735,College Auditorium,Community and Government > Education > College and University > College Auditorium,,0.0,no_match,none,False,
4bf58dd8d48988d1bb941735,College Baseball Diamond,Community and Government > Education > College and University > College Baseball Diamond,,0.0,no_match,none,False,
4bf58dd8d48988d1ba941735,College Basketball Court,Community and Government > Education > College and University > College Basketball Court,basketball_court,0.8533333333333333,semantic_group,government_public,True,Excellent
4bf58dd8d48988d1b1941735,College Bookstore,Community and Government > Education > College and University > College Bookstore,bookstore,0.726923076923077,semantic_group,retail_shopping,True,Good
4bf58dd8d48988d1a1941735,College Cafeteria,Community and Government > Education > College and University > College Cafeteria,,0.0,no_match,none,False,
4bf58dd8d48988d1a0941735,College Classroom,Community and Government > Education > College and University > College Classroom,,0.0,no_match,none,False,
4bf58dd8d48988d19a941735,College Communications Building,Community and Government > Education > College and University > College Communications Building,,0.0,no_match,none,False,
4bf58dd8d48988d1b9941735,College Cricket Pitch,Community and Government > Education > College and University > College Cricket Pitch,,0.0,no_match,none,False,
4bf58dd8d48988d19e941735,College Engineering Building,Community and Government > Education > College and University > College Engineering Building,engineering_schools,0.34627659574468084,semantic_group,education_institutions,True,Fair
4bf58dd8d48988d1b8941735,College Football Field,Community and Government > Education > College and University > College Football Field,,0.0,no_match,none,False,
4bf58dd8d48988d1b2941735,College Gym,Community and Government > Education > College and University > College Gym,gym,0.6214285714285714,semantic_group,entertainment_recreation,True,Good
4bf58dd8d48988d19d941735,College History Building,Community and Government > Education > College and University > College History Building,,0.0,no_match,none,False,
4bf58dd8d48988d1b5941735,College Hockey Rink,Community and Government > Education > College and University > College Hockey Rink,,0.0,no_match,none,False,
4bf58dd8d48988d1a5941735,College Lab,Community and Government > Education > College and University > College Lab,,0.0,no_match,none,False,
4bf58dd8d48988d1a7941735,College Library,Community and Government > Education > College and University > College Library,library,0.7045454545454546,semantic_group,education_institutions,True,Good
4bf58dd8d48988d19c941735,College Math Building,Community and Government > Education > College and University > College Math Building,,0.0,no_match,none,False,
4bf58dd8d48988d1aa941735,College Quad,Community and Government > Education > College and University > College Quad,,0.0,no_match,none,False,
4bf58dd8d48988d1a9941735,College Rec Center,Community and Government > Education > College and University > College Rec Center,challenge_courses_center,0.40476190476190477,semantic_group,entertainment_recreation,True,Fair
4bf58dd8d48988d1a3941735,College Residence Hall,Community and Government > Education > College and University > College Residence Hall,,0.0,no_match,none,False,
4bf58dd8d48988d19b941735,College Science Building,Community and Government > Education > College and University > College Science Building,science_schools,0.3096153846153846,semantic_group,education_institutions,True,Fair
4bf58dd8d48988d1b7941735,College Soccer Field,Community and Government > Education > College and University > College Soccer Field,soccer_field,0.8333333333333333,direct_match,none,True,Excellent
4bf58dd8d48988d1b4941735,College Stadium,Community and Government > Education > College and University > College Stadium,,0.0,no_match,none,False,
4bf58dd8d48988d19f941735,College Technology Building,Community and Government > Education > College and University > College Technology Building,,0.0,no_match,none,False,
4e39a9cebd410d7aed40cbc4,College Tennis Court,Community and Government > Education > College and University > College Tennis Court,tennis_court,0.8333333333333333,semantic_group,government_public,True,Excellent
4bf58dd8d48988d1ac941735,College Theater,Community and Government > Education > College and University > College Theater,,0.0,no_match,none,False,
4bf58dd8d48988d1b6941735,College Track,Community and Government > Education > College and University > College Track,race_track,0.4449275362318841,direct_match,none,True,Fair
4bf58dd8d48988d1a2941735,Community College,Community and Government > Education > College and University > Community College,community_museum,0.43333333333333335,direct_match,none,True,Fair
4bf58dd8d48988d1b0941735,Fraternity House,Community and Government > Education > College and University > Fraternity House,haunted_house,0.4149425287356322,direct_match,none,True,Fair
4bf58dd8d48988d1a8941735,General College & University,Community and Government > Education > College and University > General College & University,,0.0,no_match,none,False,
4bf58dd8d48988d1a6941735,Law School,Community and Government > Education > College and University > Law School,law_schools,0.7476190476190476,semantic_group,education_institutions,True,Good
4bf58dd8d48988d1b3941735,Medical School,Community and Government > Education > College and University > Medical School,music_school,0.47435897435897434,semantic_group,education_institutions,True,Fair
4bf58dd8d48988d1b3941735,Medical School,Community and Government > Education > College and University > Medical School,medical_school,1.0,semantic_group,healthcare_medical,True,Excellent
4bf58dd8d48988d141941735,Sorority House,Community and Government > Education > College and University > Sorority House,guest_house,0.42266666666666663,direct_match,none,True,Fair
4bf58dd8d48988d1ab941735,Student Center,Community and Government > Education > College and University > Student Center,surgical_center,0.4149425287356322,semantic_group,entertainment_recreation,True,Fair
4bf58dd8d48988d1ae941735,University,Community and Government > Education > College and University > University,university_housing,0.7357142857142858,semantic_group,education_institutions,True,Good
63be6904847c3692a84b9ba0,Computer Training School,Community and Government > Education > Computer Training School,speech_training,0.3301282051282051,semantic_group,transportation,True,Fair
63be6904847c3692a84b9ba0,Computer Training School,Community and Government > Education > Computer Training School,bartending_school,0.37865853658536586,semantic_group,education_institutions,True,Fair
58daa1558bbb0b01f18ec200,Culinary School,Community and Government > Education > Culinary School,elementary_school,0.4666666666666667,semantic_group,education_institutions,True,Fair
52e81612bcbc57f1066b7a42,Driving School,Community and Government > Education > Driving School,driving_school,1.0,semantic_group,education_institutions,True,Excellent
52e81612bcbc57f1066b7a49,Flight School,Community and Government > Education > Flight School,flight_school,1.0,semantic_group,education_institutions,True,Excellent
52e81612bcbc57f1066b7a48,Language School,Community and Government > Education > Language School,language_school,1.0,semantic_group,education_institutions,True,Excellent
4f04b10d2fb6e1c99f3db0be,Music School,Community and Government > Education > Music School,dui_school,0.493939393939394,semantic_group,education_institutions,True,Fair
4f4533814b9074f6e4fb0107,Nursery School,Community and Government > Education > Nursery School,nursing_school,0.4809523809523809,semantic_group,education_institutions,True,Fair
52e81612bcbc57f1066b7a45,Preschool,Community and Government > Education > Preschool,preschool,1.0,semantic_group,education_institutions,True,Excellent
63be6904847c3692a84b9ba1,Primary and Secondary School,Community and Government > Education > Primary and Secondary School,ski_and_snowboard_school,0.42820512820512824,semantic_group,education_institutions,True,Fair
4f4533804b9074f6e4fb0105,Elementary School,Community and Government > Education > Primary and Secondary School > Elementary School,specialty_school,0.43333333333333335,semantic_group,education_institutions,True,Fair
4bf58dd8d48988d13d941735,High School,Community and Government > Education > Primary and Secondary School > High School,high_school,1.0,semantic_group,education_institutions,True,Excellent
4f4533814b9074f6e4fb0106,Middle School,Community and Government > Education > Primary and Secondary School > Middle School,middle_school,1.0,semantic_group,education_institutions,True,Excellent
52e81612bcbc57f1066b7a46,Private School,Community and Government > Education > Private School,private_school,1.0,semantic_group,education_institutions,True,Excellent
52e81612bcbc57f1066b7a47,Religious School,Community and Government > Education > Religious School,religious_items,0.4505376344086022,semantic_group,religious_spiritual,True,Fair
52e81612bcbc57f1066b7a47,Religious School,Community and Government > Education > Religious School,religious_school,1.0,semantic_group,education_institutions,True,Excellent
4bf58dd8d48988d1ad941735,Trade School,Community and Government > Education > Trade School,traffic_school,0.47435897435897434,semantic_group,education_institutions,True,Fair
4bf58dd8d48988d126941735,Government Building,Community and Government > Government Building,government_services,0.41929824561403506,semantic_group,government_public,True,Fair
4bf58dd8d48988d12a941735,Capitol Building,Community and Government > Government Building > Capitol Building,campus_building,0.47634408602150535,direct_match,none,True,Fair
4bf58dd8d48988d129941735,City Hall,Community and Government > Government Building > City Hall,,0.0,no_match,none,False,
4bf58dd8d48988d12b941735,Courthouse,Community and Government > Government Building > Courthouse,courthouse,1.0,semantic_group,government_public,True,Excellent
4bf58dd8d48988d12c951735,Embassy or Consulate,Community and Government > Government Building > Embassy or Consulate,embassy,0.5740740740740741,direct_match,none,True,Fair
63be6904847c3692a84b9ba2,Government Department,Community and Government > Government Building > Government Department,police_department,0.4403508771929825,semantic_group,government_public,True,Fair
63be6904847c3692a84b9ba3,Law Enforcement and Public Safety,Community and Government > Government Building > Law Enforcement and Public Safety,law_enforcement,0.65,direct_match,none,True,Good
4bf58dd8d48988d12c941735,Fire Station,Community and Government > Government Building > Law Enforcement and Public Safety > Fire Station,metro_station,0.45466666666666666,semantic_group,transportation,True,Fair
4bf58dd8d48988d12c941735,Fire Station,Community and Government > Government Building > Law Enforcement and Public Safety > Fire Station,fire_department,0.37407407407407406,semantic_group,government_public,True,Fair
4bf58dd8d48988d12e941735,Police Station,Community and Government > Government Building > Law Enforcement and Public Safety > Police Station,bus_station,0.42266666666666663,semantic_group,transportation,True,Fair
63be6904847c3692a84b9ba4,Probation Office,Community and Government > Government Building > Law Enforcement and Public Safety > Probation Office,registry_office,0.3989247311827957,semantic_group,services_professional,True,Fair
63be6904847c3692a84b9ba5,Rescue Service,Community and Government > Government Building > Law Enforcement and Public Safety > Rescue Service,publicity_service,0.3989247311827957,semantic_group,food_dining,True,Fair
63be6904847c3692a84b9ba5,Rescue Service,Community and Government > Government Building > Law Enforcement and Public Safety > Rescue Service,animal_rescue_service,0.8533333333333333,semantic_group,services_professional,True,Excellent
63be6904847c3692a84b9ba6,Military,Community and Government > Government Building > Military,military_museum,0.7282608695652173,direct_match,none,True,Good
4e52adeebd41615f56317744,Military Base,Community and Government > Government Building > Military > Military Base,,0.0,no_match,none,False,
4bf58dd8d48988d172941735,Post Office,Community and Government > Government Building > Post Office,political_party_office,0.36742424242424243,semantic_group,services_professional,True,Fair
63be6904847c3692a84b9ba7,Government Lobbyist,Community and Government > Government Lobbyist,federal_government_offices,0.37388888888888894,semantic_group,government_public,True,Fair
63be6904847c3692a84b9ba8,Homeless Shelter,Community and Government > Homeless Shelter,homeless_shelter,1.0,direct_match,none,True,Excellent
63be6904847c3692a84b9ba9,Housing Authority,Community and Government > Housing Authority,housing_authorities,0.5222222222222223,direct_match,none,True,Fair
4f2a210c4b9023bd5841ed28,Housing Development,Community and Government > Housing Development,software_development,0.43333333333333335,direct_match,none,True,Fair
4bf58dd8d48988d12f941735,Library,Community and Government > Library,,0.0,no_match,none,False,
5744ccdfe4b0c0459246b4d9,Observatory,Community and Government > Observatory,observatory,1.0,direct_match,none,True,Excellent
63be6904847c3692a84b9baa,Organization,Community and Government > Organization,organization,1.0,direct_match,none,True,Excellent
63be6904847c3692a84b9bab,Charity,Community and Government > Organization > Charity,charity_organization,0.6574074074074074,direct_match,none,True,Good
52e81612bcbc57f1066b7a35,Club House,Community and Government > Organization > Club House,club_crawl,0.3666666666666667,semantic_group,entertainment_recreation,True,Fair
63be6904847c3692a84b9bac,Environmental Organization,Community and Government > Organization > Environmental Organization,environmental_conservation_organization,0.6533333333333333,direct_match,none,True,Good
63be6904847c3692a84b9bae,LGBTQ Organization,Community and Government > Organization > LGBTQ Organization,religious_organization,0.4666666666666667,direct_match,none,True,Fair
63be6904847c3692a84b9bad,Labor Union,Community and Government > Organization > Labor Union,labor_union,1.0,direct_match,none,True,Excellent
50328a8e91d4c4b30a586d6c,Non-Profit Organization,Community and Government > Organization > Non-Profit Organization,political_organization,0.40944444444444444,direct_match,none,True,Fair
63be6904847c3692a84b9baf,Social Services Organization,Community and Government > Organization > Social Services Organization,social_service_organizations,0.48571428571428577,semantic_group,services_professional,True,Fair
5f2c5de85b4c177b9a6de29c,Veterans' Organization,Community and Government > Organization > Veterans' Organization,veterans_organization,1.0,direct_match,none,True,Excellent
63be6904847c3692a84b9bb0,Youth Organization,Community and Government > Organization > Youth Organization,youth_organizations,0.7558558558558559,direct_match,none,True,Good
4cae28ecbf23941eb1190695,Polling Place,Community and Government > Polling Place,,0.0,no_match,none,False,
5310b8e5bcbc57f1066bcbf1,Prison,Community and Government > Prison,jail_and_prison,0.5952380952380952,direct_match,none,True,Fair
5744ccdfe4b0c0459246b4c4,Public Bathroom,Community and Government > Public Bathroom,public_adjuster,0.43333333333333335,semantic_group,government_public,True,Fair
5744ccdfe4b0c0459246b4c4,Public Bathroom,Community and Government > Public Bathroom,public_restrooms,0.47634408602150535,semantic_group,food_dining,True,Fair
63be6904847c3692a84b9bb1,Public and Social Service,Community and Government > Public and Social Service,public_service_and_government,0.5074074074074074,semantic_group,food_dining,True,Fair
63be6904847c3692a84b9bb1,Public and Social Service,Community and Government > Public and Social Service,public_toilet,0.3315789473684211,semantic_group,government_public,True,Fair
63be6904847c3692a84b9bb1,Public and Social Service,Community and Government > Public and Social Service,department_of_social_service,0.42327044025157234,semantic_group,services_professional,True,Fair
56aa371be4b08b9a8d57351d,Rehabilitation Center,Community and Government > Rehabilitation Center,rehabilitation_center,1.0,semantic_group,entertainment_recreation,True,Excellent
4e67e38e036454776db1fb3a,Residential Building,Community and Government > Residential Building,,0.0,no_match,none,False,
4d954b06a243a5684965b473,Apartment or Condo,Community and Government > Residential Building > Apartment or Condo,,0.0,no_match,none,False,
4bf58dd8d48988d103941735,Home (private),Community and Government > Residential Building > Home (private),home_security,0.42266666666666663,direct_match,none,True,Fair
63be6904847c3692a84b9bb2,Retirement Home,Community and Government > Retirement Home,retirement_home,1.0,direct_match,none,True,Excellent
63be6904847c3692a84b9bb3,Senior Citizen Service,Community and Government > Senior Citizen Service,senior_citizen_services,0.8411111111111111,semantic_group,services_professional,True,Excellent
52e81612bcbc57f1066b7a33,Social Club,Community and Government > Social Club,social_club,1.0,semantic_group,entertainment_recreation,True,Excellent
4bf58dd8d48988d131941735,Spiritual Center,Community and Government > Spiritual Center,shipping_center,0.4247311827956989,semantic_group,entertainment_recreation,True,Fair
4bf58dd8d48988d131941735,Spiritual Center,Community and Government > Spiritual Center,spiritual_shop,0.43333333333333335,semantic_group,religious_spiritual,True,Fair
52e81612bcbc57f1066b7a3e,Buddhist Temple,Community and Government > Spiritual Center > Buddhist Temple,buddhist_temple,1.0,semantic_group,religious_spiritual,True,Excellent
58daa1558bbb0b01f18ec1eb,Cemevi,Community and Government > Spiritual Center > Cemevi,,0.0,no_match,none,False,
4bf58dd8d48988d132941735,Church,Community and Government > Spiritual Center > Church,baptist_church,0.69,semantic_group,religious_spiritual,True,Good
56aa371be4b08b9a8d5734fc,Confucian Temple,Community and Government > Spiritual Center > Confucian Temple,temple,0.6681818181818182,semantic_group,religious_spiritual,True,Good
52e81612bcbc57f1066b7a3f,Hindu Temple,Community and Government > Spiritual Center > Hindu Temple,hindu_temple,1.0,semantic_group,religious_spiritual,True,Excellent
5744ccdfe4b0c0459246b4ac,Kingdom Hall,Community and Government > Spiritual Center > Kingdom Hall,jehovahs_witness_kingdom_hall,0.6841463414634146,semantic_group,government_public,True,Good
52e81612bcbc57f1066b7a40,Monastery,Community and Government > Spiritual Center > Monastery,,0.0,no_match,none,False,
4bf58dd8d48988d138941735,Mosque,Community and Government > Spiritual Center > Mosque,mosque,1.0,semantic_group,religious_spiritual,True,Excellent
52e81612bcbc57f1066b7a41,Prayer Room,Community and Government > Spiritual Center > Prayer Room,,0.0,no_match,none,False,
4eb1d80a4b900d56c88a45ff,Shrine,Community and Government > Spiritual Center > Shrine,,0.0,no_match,none,False,
5bae9231bedf3950379f89c9,Sikh Temple,Community and Government > Spiritual Center > Sikh Temple,sikh_temple,1.0,semantic_group,religious_spiritual,True,Excellent
4bf58dd8d48988d139941735,Synagogue,Community and Government > Spiritual Center > Synagogue,synagogue,1.0,semantic_group,religious_spiritual,True,Excellent
4bf58dd8d48988d13a941735,Temple,Community and Government > Spiritual Center > Temple,,0.0,no_match,none,False,
56aa371be4b08b9a8d5734f6,Terreiro,Community and Government > Spiritual Center > Terreiro,,0.0,no_match,none,False,
52e81612bcbc57f1066b7a10,Summer Camp,Community and Government > Summer Camp,,0.0,no_match,none,False,
52e81612bcbc57f1066b7a38,Town Hall,Community and Government > Town Hall,,0.0,no_match,none,False,
52f2ab2ebcbc57f1066b8b55,Trailer Park,Community and Government > Trailer Park,park,0.65,semantic_group,entertainment_recreation,True,Good
63be6904847c3692a84b9bb4,Utility Company,Community and Government > Utility Company,public_utility_company,0.8576576576576576,semantic_group,government_public,True,Excellent
63be6904847c3692a84b9bb5,Dining and Drinking,Dining and Drinking,,0.0,no_match,none,False,
4bf58dd8d48988d179941735,Bagel Shop,Dining and Drinking > Bagel Shop,bagel_restaurant,0.382051282051282,semantic_group,food_dining,True,Fair
4bf58dd8d48988d179941735,Bagel Shop,Dining and Drinking > Bagel Shop,bagel_shop,1.0,semantic_group,retail_shopping,True,Excellent
4bf58dd8d48988d16a941735,Bakery,Dining and Drinking > Bakery,bakery,1.0,semantic_group,food_dining,True,Excellent
4bf58dd8d48988d116941735,Bar,Dining and Drinking > Bar,bar,1.0,semantic_group,food_dining,True,Excellent
4bf58dd8d48988d1ea941735,Apres Ski Bar,Dining and Drinking > Bar > Apres Ski Bar,tapas_bar,0.3795454545454546,semantic_group,food_dining,True,Fair
52e81612bcbc57f1066b7a0d,Beach Bar,Dining and Drinking > Bar > Beach Bar,beach_bar,1.0,semantic_group,food_dining,True,Excellent
56aa371ce4b08b9a8d57356c,Beer Bar,Dining and Drinking > Bar > Beer Bar,beer_bar,1.0,semantic_group,food_dining,True,Excellent
4bf58dd8d48988d117941735,Beer Garden,Dining and Drinking > Bar > Beer Garden,beer_garden,1.0,direct_match,none,True,Excellent
52e81612bcbc57f1066b7a0e,Champagne Bar,Dining and Drinking > Bar > Champagne Bar,champagne_bar,1.0,semantic_group,food_dining,True,Excellent
4bf58dd8d48988d11e941735,Cocktail Bar,Dining and Drinking > Bar > Cocktail Bar,cocktail_bar,1.0,semantic_group,food_dining,True,Excellent
4bf58dd8d48988d118941735,Dive Bar,Dining and Drinking > Bar > Dive Bar,dive_bar,1.0,semantic_group,food_dining,True,Excellent
4bf58dd8d48988d1d8941735,Gay Bar,Dining and Drinking > Bar > Gay Bar,gay_bar,1.0,semantic_group,food_dining,True,Excellent
4bf58dd8d48988d119941735,Hookah Bar,Dining and Drinking > Bar > Hookah Bar,hookah_bar,1.0,semantic_group,food_dining,True,Excellent
4bf58dd8d48988d1d5941735,Hotel Bar,Dining and Drinking > Bar > Hotel Bar,hotel,0.7357142857142858,semantic_group,accommodation_lodging,True,Good
4bf58dd8d48988d1d5941735,Hotel Bar,Dining and Drinking > Bar > Hotel Bar,hotel_bar,1.0,semantic_group,food_dining,True,Excellent
5f2c40f15b4c177b9a6dc684,Ice Bar,Dining and Drinking > Bar > Ice Bar,smoothie_juice_bar,0.549,semantic_group,food_dining,True,Fair
52e81612bcbc57f1066b7a06,Irish Pub,Dining and Drinking > Bar > Irish Pub,irish_pub,1.0,semantic_group,food_dining,True,Excellent
4bf58dd8d48988d120941735,Karaoke Bar,Dining and Drinking > Bar > Karaoke Bar,sake_bar,0.4614035087719298,semantic_group,food_dining,True,Fair
4bf58dd8d48988d121941735,Lounge,Dining and Drinking > Bar > Lounge,lounge,1.0,direct_match,none,True,Excellent
4bf58dd8d48988d1e8931735,Piano Bar,Dining and Drinking > Bar > Piano Bar,piano_bar,1.0,semantic_group,food_dining,True,Excellent
4bf58dd8d48988d11b941735,Pub,Dining and Drinking > Bar > Pub,pub,1.0,semantic_group,food_dining,True,Excellent
5f2c224bb6d05514c70440a3,Rooftop Bar,Dining and Drinking > Bar > Rooftop Bar,vermouth_bar,0.4101449275362319,semantic_group,food_dining,True,Fair
4bf58dd8d48988d11c941735,Sake Bar,Dining and Drinking > Bar > Sake Bar,whiskey_bar,0.4614035087719298,semantic_group,food_dining,True,Fair
4bf58dd8d48988d1d4941735,Speakeasy,Dining and Drinking > Bar > Speakeasy,speakeasy,1.0,direct_match,none,True,Excellent
4bf58dd8d48988d11d941735,Sports Bar,Dining and Drinking > Bar > Sports Bar,sports_bar,1.0,semantic_group,food_dining,True,Excellent
4bf58dd8d48988d11d941735,Sports Bar,Dining and Drinking > Bar > Sports Bar,sports_wear,0.5095238095238095,semantic_group,entertainment_recreation,True,Fair
56aa371be4b08b9a8d57354d,Tiki Bar,Dining and Drinking > Bar > Tiki Bar,tiki_bar,1.0,semantic_group,food_dining,True,Excellent
